# plot-time, real-time,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.005, 0.005, -9.65442e-10, 9.90771e-24, 9.92026e-24, 1.59992e-08, 5.63396e-09, 5.63396e-09, -5.86339e-23, -5.90986e-23, 7.06671e-27
0.0124469, 0.0124469, 5.63321e-09, 3.88228e-24, 3.91592e-24, -8.99683e-08, -3.44325e-08, -3.44325e-08, -1.17434e-22, -1.16622e-22, 2.3786e-25
0.0173992, 0.0173992, 5.56618e-09, -5.28336e-23, -5.30893e-23, -9.18912e-08, -3.13944e-08, -3.13944e-08, 1.82966e-22, 1.85043e-22, -2.11022e-25
0.0223498, 0.0223498, 1.41645e-09, -7.16623e-23, -7.16716e-23, -3.05168e-08, -2.53922e-09, -2.53922e-09, 4.04009e-22, 4.05171e-22, -3.27044e-26
0.0273, 0.0273, -4.48282e-09, -1.54167e-23, -1.65674e-23, 5.79426e-08, 3.53839e-08, 3.53839e-08, 2.92976e-22, 3.05158e-22, -6.15388e-25
0.03225, 0.03225, -9.32355e-09, 1.1916e-22, 1.19186e-22, 1.30008e-07, 6.30556e-08, 6.30556e-08, -3.421e-22, -3.38367e-22, -8.8397e-25
0.0372, 0.0372, -1.09972e-08, 3.33175e-22, 3.33802e-22, 1.53037e-07, 6.67762e-08, 6.67762e-08, -1.77521e-21, -1.7777e-21, -4.28916e-24
0.04215, 0.04215, -8.64733e-09, 6.27882e-22, 6.25671e-22, 1.13586e-07, 4.21553e-08, 4.21553e-08, -4.26044e-21, -4.24114e-21, -3.8159e-24
0.0471, 0.0471, -2.6957e-09, 9.91104e-22, 9.88677e-22, 1.78006e-08, -5.97285e-09, -5.97285e-09, -7.86785e-21, -7.84945e-21, 8.93087e-25
0.05205, 0.05205, 5.4855e-09, 1.40128e-21, 1.40071e-21, -1.13527e-07, -6.61898e-08, -6.61898e-08, -1.25715e-20, -1.25692e-20, 5.64029e-24
0.057, 0.057, 1.40663e-08, 1.82752e-21, 1.83178e-21, -2.52433e-07, -1.2433e-07, -1.2433e-07, -1.82056e-20, -1.82445e-20, 1.66596e-25
0.06195, 0.06195, 2.12535e-08, 2.24523e-21, 2.24401e-21, -3.71396e-07, -1.67309e-07, -1.67309e-07, -2.45935e-20, -2.45905e-20, -1.94859e-24
0.0669, 0.0669, 2.56801e-08, 2.63749e-21, 2.62996e-21, -4.49416e-07, -1.86065e-07, -1.86065e-07, -3.15639e-20, -3.14843e-20, 1.05264e-23
0.07185, 0.07185, 2.66366e-08, 2.9984e-21, 2.98557e-21, -4.75711e-07, -1.77181e-07, -1.77181e-07, -3.89352e-20, -3.87986e-20, 1.83243e-23
0.0768, 0.0768, 2.41402e-08, 3.37793e-21, 3.36747e-21, -4.50874e-07, -1.43118e-07, -1.43118e-07, -4.70097e-20, -4.68773e-20, 1.47217e-23
0.08175, 0.08175, 1.8867e-08, 3.81667e-21, 3.81621e-21, -3.85872e-07, -9.12994e-08, -9.12994e-08, -5.59539e-20, -5.59052e-20, 1.91486e-23
0.0867, 0.0867, 1.19897e-08, 4.4005e-21, 4.42704e-21, -2.99552e-07, -3.24482e-08, -3.24482e-08, -6.64004e-20, -6.66329e-20, 2.42267e-24
0.09165, 0.09165, 4.96883e-09, 5.22317e-21, 5.25201e-21, -2.15414e-07, 2.13817e-08, 2.13817e-08, -7.92126e-20, -7.95037e-20, -1.43378e-23
0.0966, 0.0966, -6.57807e-10, 6.3968e-21, 6.39909e-21, -1.58357e-07, 5.86667e-08, 5.86667e-08, -9.56703e-20, -9.5685e-20, -7.49888e-23
0.10155, 0.10155, -3.4526e-09, 7.99473e-21, 7.9828e-21, -1.51953e-07, 6.98678e-08, 6.98678e-08, -1.16718e-19, -1.16555e-19, -9.03818e-23
0.1065, 0.1065, -2.20101e-09, 1.02302e-20, 1.02368e-20, -2.166e-07, 4.83028e-08, 4.83028e-08, -1.44902e-19, -1.44925e-19, -6.33009e-23
0.11145, 0.11145, 4.03045e-09, 1.30765e-20, 1.3055e-20, -3.68688e-07, -9.60831e-09, -9.60831e-09, -1.80604e-19, -1.80491e-19, -5.27988e-23
0.1164, 0.1164, 1.58997e-08, 1.67632e-20, 1.676e-20, -6.20773e-07, -1.04663e-07, -1.04663e-07, -2.26871e-19, -2.26794e-19, 1.44629e-24
0.12135, 0.12135, 3.38484e-08, 2.14985e-20, 2.14607e-20, -9.82582e-07, -2.35625e-07, -2.35625e-07, -2.86339e-19, -2.85972e-19, 1.03427e-22
0.1263, 0.1263, 5.82024e-08, 2.75664e-20, 2.74505e-20, -1.46264e-06, -4.00231e-07, -4.00231e-07, -3.62907e-19, -3.61763e-19, 6.33879e-23
0.13125, 0.13125, 8.92966e-08, 3.48552e-20, 3.48763e-20, -2.07028e-06, -5.96291e-07, -5.96291e-07, -4.5649e-19, -4.5693e-19, 2.8975e-22
0.1362, 0.1362, 1.27612e-07, 4.38216e-20, 4.38223e-20, -2.81782e-06, -8.22722e-07, -8.22722e-07, -5.73326e-19, -5.73054e-19, 5.72125e-22
0.14115, 0.14115, 1.73915e-07, 5.49084e-20, 5.46809e-20, -3.72275e-06, -1.08045e-06, -1.08045e-06, -7.18825e-19, -7.15997e-19, 3.76453e-22
0.1461, 0.1461, 2.29389e-07, 6.79405e-20, 6.79485e-20, -4.80982e-06, -1.37307e-06, -1.37307e-06, -8.92926e-19, -8.92008e-19, 2.00109e-22
0.15105, 0.15105, 2.95758e-07, 8.4183e-20, 8.44232e-20, -6.11309e-06, -1.70736e-06, -1.70736e-06, -1.11046e-18, -1.11229e-18, -4.27235e-22
0.156, 0.156, 3.75411e-07, 1.04701e-19, 1.04001e-19, -7.67783e-06, -2.09358e-06, -2.09358e-06, -1.3853e-18, -1.37794e-18, -5.40169e-22
0.16095, 0.16095, 4.7152e-07, 1.28186e-19, 1.2708e-19, -9.56257e-06, -2.54566e-06, -2.54566e-06, -1.70635e-18, -1.69414e-18, -1.33288e-22
0.1659, 0.1659, 5.8817e-07, 1.56212e-19, 1.56065e-19, -1.18412e-05, -3.08138e-06, -3.08138e-06, -2.09248e-18, -2.08981e-18, -9.92248e-23
0.17085, 0.17085, 7.30507e-07, 1.91848e-19, 1.92565e-19, -1.46054e-05, -3.72256e-06, -3.72256e-06, -2.58058e-18, -2.58465e-18, -2.1838e-22
0.1758, 0.1758, 9.04915e-07, 2.34802e-19, 2.3483e-19, -1.79678e-05, -4.49538e-06, -4.49538e-06, -3.17137e-18, -3.17114e-18, 1.20667e-21
0.18075, 0.18075, 1.11924e-06, 2.86548e-19, 2.86235e-19, -2.20652e-05, -5.43079e-06, -5.43079e-06, -3.88693e-18, -3.88003e-18, 2.01223e-21
0.1857, 0.1857, 1.38307e-06, 3.48061e-19, 3.49053e-19, -2.70636e-05, -6.56525e-06, -6.56525e-06, -4.7478e-18, -4.75134e-18, -1.30339e-21
0.19065, 0.19065, 1.70806e-06, 4.24013e-19, 4.26108e-19, -3.31631e-05, -7.94161e-06, -7.94161e-06, -5.80788e-18, -5.82164e-18, -6.76796e-21
0.1956, 0.1956, 2.10839e-06, 5.16504e-19, 5.18601e-19, -4.06049e-05, -9.61025e-06, -9.61025e-06, -7.09512e-18, -7.1106e-18, -1.06351e-20
0.20055, 0.20055, 2.60127e-06, 6.2455e-19, 6.23193e-19, -4.96796e-05, -1.16306e-05, -1.16306e-05, -8.62478e-18, -8.60241e-18, -9.66001e-21
0.2055, 0.2055, 3.20759e-06, 7.51695e-19, 7.539e-19, -6.07369e-05, -1.40731e-05, -1.40731e-05, -1.04349e-17, -1.04456e-17, -6.90441e-21
0.21045, 0.21045, 3.95267e-06, 9.00502e-19, 9.05652e-19, -7.41977e-05, -1.70208e-05, -1.70208e-05, -1.25708e-17, -1.26174e-17, -1.08503e-21
0.2154, 0.2154, 4.86725e-06, 1.08149e-18, 1.0888e-18, -9.05686e-05, -2.05729e-05, -2.05729e-05, -1.51567e-17, -1.52386e-17, 6.93658e-21
0.22035, 0.22035, 5.98856e-06, 1.30173e-18, 1.30602e-18, -0.000110459, -2.48466e-05, -2.48466e-05, -1.82857e-17, -1.8343e-17, 1.79664e-20
0.2253, 0.2253, 7.36169e-06, 1.56244e-18, 1.55702e-18, -0.0001346, -2.99816e-05, -2.99816e-05, -2.20099e-17, -2.19818e-17, 2.56563e-20
0.23025, 0.23025, 9.0412e-06, 1.87629e-18, 1.87912e-18, -0.000163873, -3.61435e-05, -3.61435e-05, -2.64862e-17, -2.65404e-17, 2.17527e-20
0.2352, 0.2352, 1.1093e-05, 2.24595e-18, 2.23794e-18, -0.000199332, -4.35292e-05, -4.35292e-05, -3.18025e-17, -3.17113e-17, 1.47128e-20
0.24015, 0.24015, 1.35967e-05, 2.6849e-18, 2.67357e-18, -0.000242246, -5.23721e-05, -5.23721e-05, -3.80872e-17, -3.80082e-17, -7.23231e-21
0.2451, 0.2451, 1.66482e-05, 3.18062e-18, 3.17879e-18, -0.000294131, -6.29489e-05, -6.29489e-05, -4.53401e-17, -4.52954e-17, -2.30126e-21
0.25005, 0.25005, 2.03629e-05, 3.76483e-18, 3.77932e-18, -0.000356807, -7.55872e-05, -7.55872e-05, -5.39131e-17, -5.40486e-17, -8.28766e-21
0.255, 0.255, 2.48796e-05, 4.45285e-18, 4.45053e-18, -0.000432448, -9.06749e-05, -9.06749e-05, -6.3976e-17, -6.39541e-17, 7.56863e-21
0.262425, 0.262425, 3.3532e-05, 5.72137e-18, 5.67304e-18, -0.000576037, -0.000118924, -0.000118924, -8.24874e-17, -8.2006e-17, 3.54124e-20
0.267375, 0.267375, 4.0857e-05, 6.77143e-18, 6.68128e-18, -0.000696585, -0.000142328, -0.000142328, -9.77741e-17, -9.68766e-17, 8.49841e-20
0.272325, 0.272325, 4.97259e-05, 7.98382e-18, 7.89535e-18, -0.000841606, -0.000170181, -0.000170181, -1.15598e-16, -1.14522e-16, 1.19078e-19
0.277275, 0.277275, 6.0451e-05, 9.32288e-18, 9.34551e-18, -0.00101591, -0.000203305, -0.000203305, -1.3559e-16, -1.35536e-16, 7.81629e-20
0.282225, 0.282225, 7.34044e-05, 1.08914e-17, 1.09917e-17, -0.00122521, -0.000242663, -0.000242663, -1.59009e-16, -1.59546e-16, -3.07667e-20
0.287175, 0.287175, 8.90292e-05, 1.27352e-17, 1.28908e-17, -0.0014763, -0.000289392, -0.000289392, -1.86506e-16, -1.87667e-16, -1.8067e-19
0.292125, 0.292125, 0.000107852, 1.48756e-17, 1.49849e-17, -0.00177724, -0.000344825, -0.000344825, -2.18336e-16, -2.1916e-16, -4.44089e-19
0.297075, 0.297075, 0.000130498, 1.71981e-17, 1.73383e-17, -0.00213756, -0.000410533, -0.000410533, -2.53653e-16, -2.54927e-16, -6.68354e-19
0.302025, 0.302025, 0.000157707, 1.98851e-17, 1.99546e-17, -0.00256858, -0.000488354, -0.000488354, -2.94497e-16, -2.95089e-16, -5.38294e-19
0.306975, 0.306975, 0.000190356, 2.29064e-17, 2.31065e-17, -0.00308362, -0.000580446, -0.000580446, -3.40781e-16, -3.42817e-16, 1.44588e-19
0.311925, 0.311925, 0.000229476, 2.63773e-17, 2.65654e-17, -0.00369844, -0.000689333, -0.000689333, -3.93793e-16, -3.95723e-16, 1.07272e-18
0.316875, 0.316875, 0.000276288, 3.04547e-17, 3.06406e-17, -0.00443159, -0.000817967, -0.000817967, -4.5506e-16, -4.58046e-16, 1.49688e-18
0.321825, 0.321825, 0.000332222, 3.52011e-17, 3.53078e-17, -0.0053049, -0.000969793, -0.000969793, -5.25649e-16, -5.27767e-16, 1.3533e-18
0.326775, 0.326775, 0.000398963, 4.07924e-17, 4.0601e-17, -0.00634401, -0.00114883, -0.00114883, -6.07661e-16, -6.07291e-16, 6.00731e-19
0.331725, 0.331725, 0.000478482, 4.71307e-17, 4.67168e-17, -0.00757897, -0.00135974, -0.00135974, -7.00166e-16, -6.9856e-16, -7.28263e-19
0.336675, 0.336675, 0.000573084, 5.40715e-17, 5.35583e-17, -0.009045, -0.00160797, -0.00160797, -8.02417e-16, -7.99428e-16, -1.80419e-18
0.341625, 0.341625, 0.000685465, 6.19069e-17, 6.13291e-17, -0.0107832, -0.00189981, -0.00189981, -9.18785e-16, -9.15315e-16, -2.2264e-18
0.346575, 0.346575, 0.00081876, 7.03038e-17, 7.05157e-17, -0.0128417, -0.00224256, -0.00224256, -1.0454e-15, -1.0501e-15, -2.02125e-18
0.351525, 0.351525, 0.000976619, 8.01986e-17, 8.04754e-17, -0.0152762, -0.00264463, -0.00264463, -1.19238e-15, -1.19838e-15, -1.9407e-18
0.356475, 0.356475, 0.00116328, 9.12693e-17, 9.11153e-17, -0.0181519, -0.00311576, -0.00311576, -1.35726e-15, -1.35813e-15, -1.29951e-18
0.361425, 0.361425, 0.00138364, 1.04155e-16, 1.03395e-16, -0.0215442, -0.00366711, -0.00366711, -1.54668e-15, -1.54136e-15, -8.80746e-20
0.366375, 0.366375, 0.00164337, 1.16677e-16, 1.16258e-16, -0.0255403, -0.00431152, -0.00431152, -1.73988e-15, -1.73856e-15, 1.51577e-18
0.371325, 0.371325, 0.001949, 1.3059e-16, 1.30809e-16, -0.0302413, -0.00506371, -0.00506371, -1.95496e-15, -1.95821e-15, 2.0063e-18
0.376275, 0.376275, 0.00230806, 1.4664e-16, 1.46536e-16, -0.0357635, -0.00594047, -0.00594047, -2.19698e-15, -2.19654e-15, 2.68587e-19
0.381225, 0.381225, 0.00272918, 1.66081e-16, 1.64622e-16, -0.0422412, -0.00696095, -0.00696095, -2.48116e-15, -2.46888e-15, -8.24839e-19
0.386175, 0.386175, 0.00322225, 1.84994e-16, 1.84772e-16, -0.0498282, -0.00814693, -0.00814693, -2.76686e-15, -2.76483e-15, -5.41722e-19
0.391125, 0.391125, 0.00379858, 2.06428e-16, 2.07113e-16, -0.0587011, -0.00952308, -0.00952308, -3.08757e-15, -3.08965e-15, 8.25534e-19
0.396075, 0.396075, 0.00447105, 2.32669e-16, 2.33271e-16, -0.0690617, -0.0111173, -0.0111173, -3.4594e-15, -3.46318e-15, 2.4866e-19
0.401025, 0.401025, 0.00525434, 2.61091e-16, 2.60917e-16, -0.0811405, -0.012961, -0.012961, -3.86454e-15, -3.85685e-15, 4.47205e-19
0.405975, 0.405975, 0.00616509, 2.88935e-16, 2.87863e-16, -0.0951998, -0.0150896, -0.0150896, -4.27256e-15, -4.25637e-15, 6.34643e-18
0.410925, 0.410925, 0.00722213, 3.15413e-16, 3.16246e-16, -0.111537, -0.0175426, -0.0175426, -4.67534e-15, -4.67806e-15, 8.59838e-18
0.415875, 0.415875, 0.00844677, 3.47731e-16, 3.53127e-16, -0.130491, -0.0203642, -0.0203642, -5.14074e-15, -5.19266e-15, 4.29479e-18
0.420825, 0.420825, 0.00986296, 3.86455e-16, 3.92901e-16, -0.152443, -0.0236034, -0.0236034, -5.67117e-15, -5.73993e-15, -2.36371e-18
0.425775, 0.425775, 0.0114976, 4.29106e-16, 4.37146e-16, -0.177823, -0.0273148, -0.0273148, -6.24997e-15, -6.34123e-15, -7.088e-18
0.430725, 0.430725, 0.013381, 4.72415e-16, 4.79522e-16, -0.207115, -0.0315583, -0.0315583, -6.83803e-15, -6.93607e-15, 1.54148e-18
0.435675, 0.435675, 0.0155468, 5.23938e-16, 5.20761e-16, -0.240864, -0.0364, -0.0364, -7.50094e-15, -7.51246e-15, 2.16082e-17
0.440625, 0.440625, 0.0180327, 5.79037e-16, 5.72366e-16, -0.279676, -0.0419121, -0.0419121, -8.20534e-15, -8.18484e-15, 4.08232e-17
0.445575, 0.445575, 0.0208804, 6.39466e-16, 6.2847e-16, -0.324232, -0.0481734, -0.0481734, -8.97558e-15, -8.9299e-15, 5.61395e-17
0.450525, 0.450525, 0.0241363, 7.00031e-16, 6.84286e-16, -0.375286, -0.0552693, -0.0552693, -9.75167e-15, -9.66069e-15, 6.71461e-17
0.455475, 0.455475, 0.0278517, 7.72661e-16, 7.55231e-16, -0.433678, -0.0632919, -0.0632919, -1.06473e-14, -1.05073e-14, 8.00145e-17
0.460425, 0.460425, 0.032083, 8.41624e-16, 8.29945e-16, -0.500336, -0.0723399, -0.0723399, -1.14972e-14, -1.14068e-14, 8.66445e-17
0.465375, 0.465375, 0.0368923, 9.18084e-16, 9.14188e-16, -0.576286, -0.0825187, -0.0825187, -1.24284e-14, -1.23531e-14, 7.99106e-17
0.470325, 0.470325, 0.0423476, 9.9741e-16, 9.97318e-16, -0.662655, -0.0939401, -0.0939401, -1.33584e-14, -1.33205e-14, 4.54878e-17
0.475275, 0.475275, 0.0485231, 1.08548e-15, 1.08563e-15, -0.760682, -0.106721, -0.106721, -1.438e-14, -1.43299e-14, -7.03399e-19
0.480225, 0.480225, 0.0554997, 1.15929e-15, 1.16902e-15, -0.871722, -0.120985, -0.120985, -1.52577e-14, -1.52759e-14, -4.89277e-17
0.485175, 0.485175, 0.0633649, 1.25014e-15, 1.26928e-15, -0.997253, -0.136858, -0.136858, -1.62522e-14, -1.6378e-14, -9.50497e-17
0.490125, 0.490125, 0.0722137, 1.34774e-15, 1.36844e-15, -1.13888, -0.154471, -0.154471, -1.7311e-14, -1.74245e-14, -1.50623e-16
0.495075, 0.495075, 0.0821482, 1.45187e-15, 1.4635e-15, -1.29834, -0.173954, -0.173954, -1.84021e-14, -1.856e-14, -2.05786e-16
0.500025, 0.500025, 0.093278, 1.57478e-15, 1.57518e-15, -1.47753, -0.19544, -0.19544, -1.95943e-14, -1.96666e-14, -2.64632e-16
0.50745, 0.50745, 0.112473, 1.76767e-15, 1.7583e-15, -1.78774, -0.231704, -0.231704, -2.15525e-14, -2.14282e-14, -3.27048e-16
0.5124, 0.5124, 0.127121, 1.92219e-15, 1.91211e-15, -2.02539, -0.258749, -0.258749, -2.30681e-14, -2.28086e-14, -3.23475e-16
0.51735, 0.51735, 0.143409, 2.03837e-15, 2.03712e-15, -2.29048, -0.28822, -0.28822, -2.41731e-14, -2.4031e-14, -2.73221e-16
0.5223, 0.5223, 0.16148, 2.18156e-15, 2.18766e-15, -2.58556, -0.320216, -0.320216, -2.55415e-14, -2.54326e-14, -1.90916e-16
0.52725, 0.52725, 0.181485, 2.31186e-15, 2.3166e-15, -2.91332, -0.354819, -0.354819, -2.67056e-14, -2.67292e-14, -9.61459e-17
0.5322, 0.5322, 0.203582, 2.44647e-15, 2.44478e-15, -3.27659, -0.392086, -0.392086, -2.78349e-14, -2.77681e-14, -1.05019e-17
0.53715, 0.53715, 0.227935, 2.63261e-15, 2.6215e-15, -3.67834, -0.432051, -0.432051, -2.94689e-14, -2.93484e-14, 4.45713e-17
0.5421, 0.5421, 0.254713, 2.84059e-15, 2.77602e-15, -4.12167, -0.474712, -0.474712, -3.12957e-14, -3.08624e-14, 7.90057e-17
0.54705, 0.54705, 0.284091, 3.08664e-15, 2.98604e-15, -4.60983, -0.520032, -0.520032, -3.36735e-14, -3.27103e-14, 1.16146e-16
0.552, 0.552, 0.316245, 3.29914e-15, 3.2192e-15, -5.14613, -0.567924, -0.567924, -3.56692e-14, -3.48712e-14, 2.04484e-16
0.55695, 0.55695, 0.351357, 3.45083e-15, 3.41654e-15, -5.734, -0.61825, -0.61825, -3.72269e-14, -3.66434e-14, 2.08341e-16
0.5619, 0.5619, 0.389609, 3.62e-15, 3.66618e-15, -6.37696, -0.670812, -0.670812, -3.88705e-14, -3.89621e-14, 1.22515e-16
0.56685, 0.56685, 0.43118, 3.80818e-15, 3.91057e-15, -7.07856, -0.725343, -0.725343, -4.08178e-14, -4.1957e-14, -1.41866e-16
0.5718, 0.5718, 0.476252, 4.04758e-15, 4.21721e-15, -7.84239, -0.781499, -0.781499, -4.3167e-14, -4.52619e-14, -4.23499e-16
0.57675, 0.57675, 0.525, 4.26689e-15, 4.48678e-15, -8.67204, -0.838848, -0.838848, -4.6018e-14, -4.83458e-14, -5.98455e-16
0.5817, 0.5817, 0.577593, 4.60525e-15, 4.73052e-15, -9.57109, -0.896866, -0.896866, -5.01221e-14, -5.11891e-14, -7.87681e-16
0.58665, 0.58665, 0.634194, 5.04012e-15, 4.96105e-15, -10.543, -0.954923, -0.954923, -5.50433e-14, -5.46343e-14, -9.14271e-16
0.5916, 0.5916, 0.694955, 5.40752e-15, 5.07658e-15, -11.5913, -1.01228, -1.01228, -5.98938e-14, -5.76551e-14, -1.00268e-15
0.59655, 0.59655, 0.760013, 5.76281e-15, 5.29965e-15, -12.7192, -1.06806, -1.06806, -6.53672e-14, -6.12826e-14, -1.04012e-15
0.6015, 0.6015, 0.829493, 6.10306e-15, 5.63466e-15, -13.9298, -1.12129, -1.12129, -7.11209e-14, -6.66198e-14, -8.62298e-16
0.60645, 0.60645, 0.9035, 6.37544e-15, 5.94921e-15, -15.226, -1.17082, -1.17082, -7.69904e-14, -7.26244e-14, -6.14884e-16
0.6114, 0.6114, 0.982119, 6.6165e-15, 6.43592e-15, -16.6104, -1.21537, -1.21537, -8.30125e-14, -8.03904e-14, -2.72457e-16
0.61635, 0.61635, 1.06541, 6.94119e-15, 6.84209e-15, -18.0853, -1.25352, -1.25352, -9.07392e-14, -8.85032e-14, -7.4515e-17
0.6213, 0.6213, 1.1534, 7.18601e-15, 7.42174e-15, -19.6528, -1.28368, -1.28368, -9.82235e-14, -1.00293e-13, -3.90033e-17
0.62625, 0.62625, 1.24611, 7.38512e-15, 7.77826e-15, -21.3143, -1.30408, -1.30408, -1.07039e-13, -1.11271e-13, -1.35164e-16
0.6312, 0.6312, 1.3435, 7.67169e-15, 8.37459e-15, -23.0709, -1.31282, -1.31282, -1.18149e-13, -1.23943e-13, -1.68157e-16
0.63615, 0.63615, 1.44551, 7.92439e-15, 8.61115e-15, -24.9233, -1.30781, -1.30781, -1.29327e-13, -1.35638e-13, 2.30938e-16
0.6411, 0.6411, 1.55203, 8.26654e-15, 8.96505e-15, -26.8715, -1.28679, -1.28679, -1.43694e-13, -1.50269e-13, 8.252e-16
0.64605, 0.64605, 1.66294, 8.61283e-15, 9.46505e-15, -28.9149, -1.24735, -1.24735, -1.58802e-13, -1.6888e-13, 1.65583e-15
0.651, 0.651, 1.77803, 9.15235e-15, 9.98372e-15, -31.0523, -1.18692, -1.18692, -1.77514e-13, -1.88967e-13, 2.07761e-15
0.65595, 0.65595, 1.8971, 9.79296e-15, 1.03084e-14, -33.2819, -1.10278, -1.10278, -1.99434e-13, -2.0736e-13, 2.14195e-15
0.6609, 0.6609, 2.01987, 1.03622e-14, 1.05516e-14, -35.6011, -0.992044, -0.992044, -2.23186e-13, -2.28994e-13, 1.81408e-15
0.66585, 0.66585, 2.14601, 1.09192e-14, 1.08544e-14, -38.0067, -0.85173, -0.85173, -2.4958e-13, -2.53412e-13, 1.21342e-15
0.6708, 0.6708, 2.27516, 1.14909e-14, 1.12341e-14, -40.4945, -0.678722, -0.678722, -2.7867e-13, -2.81594e-13, 3.60116e-16
0.67575, 0.67575, 2.40692, 1.20567e-14, 1.15078e-14, -43.0597, -0.469813, -0.469813, -3.11221e-13, -3.10902e-13, -2.958e-16
0.6807, 0.6807, 2.54081, 1.26493e-14, 1.20541e-14, -45.6966, -0.221718, -0.221718, -3.47357e-13, -3.46555e-13, -1.59025e-15
0.68565, 0.68565, 2.67633, 1.29839e-14, 1.21077e-14, -48.399, 0.0688989, 0.0688989, -3.85221e-13, -3.82571e-13, -2.244e-15
0.6906, 0.6906, 2.81292, 1.35373e-14, 1.24858e-14, -51.1596, 0.405399, 0.405399, -4.26245e-13, -4.22053e-13, -2.81909e-15
0.69555, 0.69555, 2.95, 1.42211e-14, 1.28536e-14, -53.9704, 0.791142, 0.791142, -4.74098e-13, -4.67267e-13, -2.84109e-15
0.7005, 0.7005, 3.08693, 1.48056e-14, 1.3519e-14, -56.8229, 1.22945, 1.22945, -5.28086e-13, -5.21875e-13, -1.98558e-15
0.70545, 0.70545, 3.22302, 1.5222e-14, 1.40436e-14, -59.7076, 1.72359, 1.72359, -5.84622e-13, -5.76418e-13, -4.74071e-16
0.7104, 0.7104, 3.35758, 1.551e-14, 1.44118e-14, -62.6145, 2.2767, 2.2767, -6.42996e-13, -6.34131e-13, 1.32458e-15
0.71535, 0.71535, 3.48986, 1.56557e-14, 1.42058e-14, -65.5329, 2.89181, 2.89181, -7.05967e-13, -6.94433e-13, 3.42495e-15
0.7203, 0.7203, 3.61911, 1.58289e-14, 1.42978e-14, -68.4519, 3.57175, 3.57175, -7.75165e-13, -7.62514e-13, 5.3317e-15
0.72525, 0.72525, 3.74454, 1.58392e-14, 1.43975e-14, -71.3597, 4.31914, 4.31914, -8.46395e-13, -8.33649e-13, 5.89107e-15
0.7302, 0.7302, 3.86536, 1.56854e-14, 1.46315e-14, -74.2443, 5.13633, 5.13633, -9.22364e-13, -9.0421e-13, 4.92689e-15
0.73515, 0.73515, 3.98077, 1.56156e-14, 1.47392e-14, -77.0935, 6.0254, 6.0254, -1.00333e-12, -9.89234e-13, 3.25462e-15
0.7401, 0.7401, 4.08997, 1.53738e-14, 1.48199e-14, -79.8949, 6.98807, 6.98807, -1.0914e-12, -1.07351e-12, 1.07805e-15
0.74505, 0.74505, 4.19218, 1.51682e-14, 1.47986e-14, -82.6358, 8.02571, 8.02571, -1.18291e-12, -1.16626e-12, -7.03863e-16
0.75, 0.75, 4.28661, 1.51454e-14, 1.51702e-14, -85.3039, 9.13925, 9.13925, -1.28123e-12, -1.27014e-12, -2.4901e-15
0.757425, 0.757425, 4.41204, 1.49325e-14, 1.63141e-14, -89.1423, 10.9529, 10.9529, -1.43671e-12, -1.4343e-12, -3.85964e-15
0.762375, 0.762375, 4.4838, 1.46714e-14, 1.70022e-14, -91.5745, 12.2574, 12.2574, -1.54715e-12, -1.55086e-12, -4.79807e-15
0.767325, 0.767325, 4.54531, 1.54807e-14, 1.81339e-14, -93.8919, 13.6374, 13.6374, -1.67178e-12, -1.68855e-12, -4.43777e-15
0.772275, 0.772275, 4.59594, 1.54645e-14, 1.89422e-14, -96.0835, 15.0918, 15.0918, -1.7977e-12, -1.81587e-12, -3.79454e-15
0.777225, 0.777225, 4.63514, 1.55104e-14, 1.93289e-14, -98.139, 16.6186, 16.6186, -1.92762e-12, -1.94685e-12, -3.29569e-15
0.782175, 0.782175, 4.66242, 1.56561e-14, 1.98031e-14, -100.049, 18.2156, 18.2156, -2.06925e-12, -2.09895e-12, -2.73866e-15
0.787125, 0.787125, 4.67736, 1.58851e-14, 1.99985e-14, -101.804, 19.8798, 19.8798, -2.21545e-12, -2.24202e-12, -2.21224e-15
0.792075, 0.792075, 4.6796, 1.72157e-14, 2.08091e-14, -103.398, 21.6077, 21.6077, -2.37869e-12, -2.41029e-12, -1.4496e-15
0.797025, 0.797025, 4.66889, 1.83802e-14, 2.13014e-14, -104.823, 23.3952, 23.3952, -2.54376e-12, -2.57806e-12, 7.53444e-16
0.801975, 0.801975, 4.64503, 2.00166e-14, 2.23162e-14, -106.074, 25.2378, 25.2378, -2.72705e-12, -2.75319e-12, 2.18009e-15
0.806925, 0.806925, 4.60794, 2.15376e-14, 2.28721e-14, -107.147, 27.1304, 27.1304, -2.90656e-12, -2.93682e-12, 3.47105e-15
0.811875, 0.811875, 4.55762, 2.28508e-14, 2.2849e-14, -108.038, 29.0672, 29.0672, -3.09807e-12, -3.11587e-12, 5.14381e-15
0.816825, 0.816825, 4.49416, 2.33641e-14, 2.25543e-14, -108.747, 31.0423, 31.0423, -3.29184e-12, -3.30792e-12, 6.54095e-15
0.821775, 0.821775, 4.41774, 2.38412e-14, 2.27161e-14, -109.272, 33.0491, 33.0491, -3.48787e-12, -3.50348e-12, 6.59367e-15
